7 	-9.84748 	-1.38778e-18 	-0.00365662
7 	-9.54243 	-2.77556e-18 	-0.0037077
7 	-9.23738 	-4.16334e-18 	-0.00380975
7 	-8.93233 	-5.55112e-18 	-0.00396254
7 	-8.62728 	-7.28584e-18 	-0.00416567
7 	-8.32223 	-4.51028e-18 	-0.00441855
7 	-8.01718 	-1.73472e-18 	-0.00472034
7 	-7.71213 	-4.51028e-18 	-0.00506982
7 	-7.40708 	-6.93889e-18 	-0.00546533
7 	-7.10203 	-9.71445e-18 	-0.00590466
7 	-6.79698 	-1.11022e-17 	-0.00638486
7 	-6.49194 	-1.21431e-17 	-0.00690208
7 	-6.18689 	-1.31839e-17 	-0.00745141
7 	-5.88184 	-1.00614e-17 	-0.00802662
7 	-5.57679 	-7.28584e-18 	-0.00861993
7 	-5.27174 	-9.36751e-18 	-0.00922171
7 	-4.96669 	-1.45717e-17 	-0.00982026
7 	-4.66164 	-1.80411e-17 	-0.0104015
7 	-4.35659 	-1.80411e-17 	-0.0109486
7 	-4.05154 	-1.94289e-17 	-0.0114419
7 	-3.74649 	-1.94289e-17 	-0.0118588
7 	-3.44145 	-1.52656e-17 	-0.0121738
7 	-3.1364 	-1.04083e-17 	-0.0123589
7 	-2.83135 	-1.00614e-17 	-0.0123852
7 	-2.5263 	-1.35308e-17 	-0.0122261
7 	-2.22125 	-1.83881e-17 	-0.0118631
7 	-1.9162 	-2.63678e-17 	-0.0112995
7 	-1.61115 	-2.98372e-17 	-0.0105641
7 	-1.3061 	-2.70617e-17 	-0.0097662
7 	-1.00105 	-2.5327e-17 	-0.00892232
7 	-0.822055 	-2.498e-17 	-0.00858462
7 	-0.768761 	-2.63678e-17 	-0.00840036
7 	-0.714787 	-2.55622e-17 	-0.0082098
7 	-0.660166 	-2.14882e-17 	-0.00804388
7 	-0.604936 	-1.98188e-17 	-0.00789228
7 	-0.549137 	-1.81706e-17 	-0.00775148
7 	-0.492811 	-1.68917e-17 	-0.00762271
7 	-0.4469 	-1.67159e-17 	-0.00750698
7 	-0.418383 	-1.59595e-17 	-0.00821968
7 	-0.378768 	-1.42247e-17 	-0.00811136
7 	-0.321152 	-1.35308e-17 	-0.00801774
7 	-0.263211 	-1.17961e-17 	-0.00793918
7 	-0.205002 	-8.67362e-18 	-0.00787599
7 	-0.146582 	-8.67362e-18 	-0.0078284
7 	-0.0880099 	-9.02056e-18 	-0.00779658
7 	-0.0293468 	-9.02056e-18 	-0.00778065
7 	0.0293468 	-1.04083e-17 	-0.00778065
7 	0.0880099 	-1.35308e-17 	-0.00779658
7 	0.146582 	-1.52656e-17 	-0.0078284
7 	0.205002 	-1.9082e-17 	-0.00787599
7 	0.263211 	-2.11636e-17 	-0.00793918
7 	0.321152 	-1.59595e-17 	-0.00801774
7 	0.378768 	-1.56125e-17 	-0.00811136
7 	0.418383 	-1.75109e-17 	-0.00821968
7 	0.4469 	-1.68795e-17 	-0.00750698
7 	0.492811 	-1.20345e-17 	-0.00762271
7 	0.549137 	-7.93569e-18 	-0.00775148
7 	0.604936 	-8.71654e-18 	-0.00789228
7 	0.660166 	-5.61545e-18 	-0.00804388
7 	0.714787 	-1.53629e-18 	-0.0082098
7 	0.768761 	0 	-0.00840036
7 	0.822055 	-1.73472e-18 	-0.00858462
7 	1.00105 	-4.85723e-18 	-0.00892232
7 	1.3061 	-6.245e-18 	-0.0097662
7 	1.61115 	-6.245e-18 	-0.0105641
7 	1.9162 	-7.63278e-18 	-0.0112995
7 	2.22125 	-6.93889e-18 	-0.0118631
7 	2.5263 	-7.97973e-18 	-0.0122261
7 	2.83135 	-1.249e-17 	-0.0123852
7 	3.1364 	-1.38778e-17 	-0.0123589
7 	3.44145 	-1.249e-17 	-0.0121738
7 	3.74649 	-9.36751e-18 	-0.0118588
7 	4.05154 	-7.63278e-18 	-0.0114419
7 	4.35659 	-7.63278e-18 	-0.0109486
7 	4.66164 	-7.63278e-18 	-0.0104015
7 	4.96669 	-9.02056e-18 	-0.00982026
7 	5.27174 	-1.17961e-17 	-0.00922171
7 	5.57679 	-1.59595e-17 	-0.00861993
7 	5.88184 	-1.8735e-17 	-0.00802662
7 	6.18689 	-1.70003e-17 	-0.00745141
7 	6.49194 	-1.38778e-17 	-0.00690208
7 	6.79698 	-1.11022e-17 	-0.00638486
7 	7.10203 	-6.245e-18 	-0.00590466
7 	7.40708 	-1.04083e-18 	-0.00546533
7 	7.71213 	-6.93889e-19 	-0.00506982
7 	8.01718 	-3.46945e-18 	-0.00472034
7 	8.32223 	-7.63278e-18 	-0.00441855
7 	8.62728 	-9.02056e-18 	-0.00416567
7 	8.93233 	-5.55112e-18 	-0.00396254
7 	9.23738 	-3.46945e-18 	-0.00380975
7 	9.54243 	-3.46945e-18 	-0.0037077
7 	9.84748 	-3.15679e-18 	-0.00365662
